AccountID,CustomerID,AccountNumber,AccountType,OpenDate,Balance
4807,2924,8388338563,current,2025-04-17,450819.9
4808,2925,9316639148,current,2023-08-30,211388.21
4809,2925,1977989592,loan,2023-09-14,129407.92
4810,2926,4487442914,savings,2025-12-31,401641.35
4811,2927,2189946149,savings,2026-06-10,419986.6
4812,2928,9865722778,loan,2025-08-09,80678.04
4813,2929,8318481500,current,2024-10-12,289840.99
4814,2929,5141074568,savings,2024-11-01,216724.52
4815,2930,7014313554,current,2025-01-01,132918.66
4816,2930,4974801191,current,2025-01-29,37163.91
4817,2931,2337710771,loan,2024-01-29,285025.16
4818,2931,1375725739,current,2024-01-28,287958.07
4819,2932,6121409771,current,2026-03-29,49785.2
4820,2932,4560396372,current,2026-04-24,67723.71
4821,2933,1389101754,savings,2026-06-15,256456.98
4822,2933,7808895279,savings,2026-06-03,46211.84
4823,2934,5985579712,savings,2025-06-08,354977.4
4824,2935,4920377506,savings,2024-08-23,306962.64
4825,2936,5928490035,current,2026-07-19,197494.93
4826,2937,8044537852,current,2025-08-08,303619.68
4827,2937,2510711142,savings,2025-06-22,419126.65
4828,2938,3040567554,loan,2024-12-08,205595.78
4829,2938,6762077139,current,2025-01-13,332921.96
4830,2939,6478337401,savings,2026-09-08,76659.08
4831,2940,9024390494,loan,2024-08-20,254492.83
4832,2941,8172783933,loan,2026-07-08,275405.47
4833,2941,4291972337,savings,2026-06-07,234018.33
4834,2942,4458931929,savings,2025-10-23,254412.02
4835,2943,3800462157,current,2024-04-02,238872.48
4836,2943,9526632051,loan,2024-03-24,213743.98
4837,2944,7987736663,savings,2024-08-20,8179.96
4838,2945,3918905582,loan,2023-10-30,105849.57
4839,2946,5007191606,current,2026-07-13,273403.24
4840,2946,2017066763,loan,2026-07-29,327317.68
4841,2947,3122660917,loan,2024-07-26,483645.71
4842,2948,9442471218,savings,2023-11-24,410576.35
4843,2949,1071131851,loan,2024-02-07,77684.78
4844,2949,7150438799,loan,2024-01-26,31588.12
4845,2950,6773146802,current,2026-01-11,317873.16
4846,2950,6206430382,loan,2025-12-31,358721.12
4847,2951,1505576069,savings,2024-08-06,199336.54
4848,2951,1374509361,current,2024-07-08,242527.59
4849,2952,9568129783,current,2023-10-24,484065.1
4850,2953,3027514406,current,2025-08-24,441745.39
4851,2954,9728128287,current,2025-06-18,230880.19
4852,2955,4120464824,savings,2025-11-11,237256.52
4853,2955,1531930419,loan,2025-11-19,302794.94
4854,2956,5949750854,loan,2024-04-19,144541.58
4855,2957,5827258750,loan,2024-10-03,87750.54
4856,2958,5072402729,current,2025-12-04,269048.39
4857,2958,4828207524,savings,2026-01-04,498797.41
4858,2959,5192835678,current,2025-12-19,89542.61
4859,2959,9102626663,savings,2025-12-31,309744.93
4860,2960,9437695759,loan,2025-10-31,238956.57
4861,2961,5300442306,savings,2026-09-29,139116.11
4862,2961,1687365555,current,2026-10-01,440540.11
4863,2962,5446239977,savings,2025-01-01,227023.86
4864,2962,6996768686,loan,2025-01-21,324595.51
4865,2963,8763056410,current,2025-02-14,100252
4866,2963,9398537318,loan,2025-02-06,438495.67
4867,2964,3151505138,savings,2024-09-27,412508.74
4868,2965,3356309649,loan,2024-10-11,320299.89
4869,2965,1439894258,loan,2024-10-17,488491.75
4870,2966,6893931290,savings,2026-03-28,17625.83
4871,2966,7985611901,loan,2026-03-07,398403.72
4872,2967,2096056812,savings,2026-06-06,245005.67
4873,2967,9291034347,savings,2026-07-16,288927.9
4874,2968,9456714630,current,2024-05-21,289143.78
4875,2968,1233880732,loan,2024-06-25,66635.89
4876,2969,7465211866,loan,2025-07-02,218443.18
4877,2970,5138916925,current,2025-01-14,154913.01
4878,2971,6489117332,loan,2026-02-21,496057.49
4879,2972,1871342250,savings,2025-05-04,4208.46
4880,2973,8327496666,savings,2024-04-06,387029.72
4881,2973,2957299335,current,2024-05-04,123236.48
4882,2974,4974852421,loan,2026-06-21,265527.97
4883,2974,2333674974,current,2026-07-12,108046.44
4884,2975,4035292700,loan,2024-05-29,262743.46
4885,2975,9813483344,savings,2024-03-26,58794.04
4886,2976,6426260809,loan,2025-11-12,41655.73
4887,2977,5288762314,loan,2025-03-30,37188.09
4888,2977,9630426648,loan,2025-05-16,199584.89
4889,2978,1380102576,current,2025-04-20,357603.29
4890,2978,9090837805,loan,2025-04-12,34034.62
4891,2979,5669876909,savings,2025-10-16,394702.48
4892,2980,1829695132,current,2025-01-21,62970.8
4893,2981,9323045332,loan,2025-05-28,113350.76
4894,2982,1045027034,current,2026-05-29,452772.28
4895,2982,4871115871,current,2026-03-31,295382.81
4896,2983,9364614559,current,2025-11-14,196709.47
4897,2984,4658013133,loan,2026-09-27,430178.81
4898,2984,5050793101,savings,2026-07-19,4037.27
4899,2985,5810174640,current,2025-07-23,111941.39
4900,2985,7068265013,current,2025-06-06,117242.06
4901,2986,5544362456,savings,2025-10-16,229792.41
4902,2986,1793539049,current,2025-10-03,461108.55
4903,2987,9682871789,savings,2026-04-07,66299.85
4904,2987,7675697502,current,2026-05-11,159385.69
4905,2988,1668780839,current,2024-11-12,173131.45
4906,2989,9342351920,savings,2025-05-22,125428.03
4907,2989,6763202407,loan,2025-04-13,488639.54
4908,2990,9621162849,current,2026-04-26,415367.36
4909,2990,9671165575,current,2026-04-05,227216.27
4910,2991,4860823801,current,2024-05-21,330659.22
4911,2991,7446680153,loan,2024-05-08,217631.42
4912,2992,7218566872,loan,2026-07-24,230192.66
4913,2992,3253303073,current,2026-06-21,189933.94
4914,2993,5492822188,savings,2025-08-27,146031.1
4915,2993,6325426862,loan,2025-08-21,260840.93
4916,2994,8442303791,savings,2024-11-29,147628.83
4917,2995,4205307586,loan,2023-11-03,310828.94
4918,2995,2925519351,savings,2023-09-08,366719.2
4919,2996,6531822948,loan,2024-10-20,236904.31
4920,2996,4031413377,current,2024-12-15,442420.5
4921,2997,2777043018,savings,2025-02-01,276464.9
4922,2997,3924777139,savings,2025-01-05,75068.28
4923,2998,3927240937,current,2024-01-07,459777.36
4924,2998,6963142966,loan,2024-02-03,454170.7
4925,2999,9113838213,savings,2026-06-30,243563.81
4926,2999,3186162427,savings,2026-06-21,259496.19
4927,3000,2684959945,savings,2024-08-14,200653.86
4928,3000,8771492533,loan,2024-07-18,153197.68
4929,3001,7432312779,loan,2025-11-12,478720.2
4930,3001,3381459208,current,2025-11-07,84403.39
4931,3002,3538103618,savings,2026-05-22,243209.66
4932,3002,3480847816,current,2026-06-02,36427.02
4933,3003,4667834997,savings,2024-10-10,204970.51
4934,3003,2816362937,loan,2024-10-15,416792.79
4935,3004,6882945306,current,2026-07-31,75140.63
4936,3004,1241554368,current,2026-08-09,197317.52
4937,3005,7031511323,savings,2025-11-08,299459.39
4938,3005,3308332801,savings,2025-09-21,460516.35
4939,3006,8397272163,current,2025-11-18,8477.73
4940,3006,7413723390,loan,2025-11-09,18072.38
4941,3007,2985880152,loan,2024-03-12,48385.96
4942,3007,6069694962,savings,2024-02-02,49250.78
4943,3008,5372924107,current,2025-06-25,472983.85
4944,3008,6549383664,current,2025-05-20,305310.05
4945,3009,5740061933,current,2026-04-24,306079.35
4946,3009,8037132882,savings,2026-04-28,479979.52
4947,3010,1406945713,loan,2024-06-28,335849.63
4948,3011,9988599999,loan,2025-03-16,353536.72
4949,3011,7437543757,loan,2025-04-16,201567.65
4950,3012,2966617283,current,2025-12-01,475520.38
4951,3012,6658215506,loan,2025-11-20,268851.51
4952,3013,6350143139,current,2025-03-14,214783.89
4953,3013,8005450583,savings,2025-02-20,369277.88
4954,3014,7216426048,loan,2025-06-06,264098.94
4955,3014,4460999393,current,2025-07-02,68476.37
4956,3015,2620592675,loan,2025-09-24,405210.28
4957,3016,2030557314,current,2026-04-13,146213.7
4958,3017,8234987960,current,2025-05-15,237456.58
4959,3017,1168231141,loan,2025-05-30,94530.34
4960,3018,6445561201,current,2026-08-22,318572.91
4961,3018,8146795911,savings,2026-09-25,6398.55
4962,3019,4007818368,savings,2026-07-01,263926.4
4963,3020,6934252899,loan,2024-08-14,320631.11
4964,3020,5753332893,loan,2024-08-11,277626.33
4965,3021,9658757600,savings,2023-10-19,16673.88
4966,3021,8637061959,savings,2023-09-15,157328.32
4967,3022,4290998842,loan,2025-02-25,10004.18
4968,3022,4716556121,savings,2025-02-21,177729
4969,3023,3899893446,current,2024-07-06,316626.38
4970,3023,1837970839,savings,2024-06-14,445383.2
4971,3024,9286652657,loan,2023-09-21,418529.38
4972,3025,7667949206,current,2025-03-12,351460.61
4973,3025,2669213606,loan,2025-03-25,292306.52
4974,3026,2937202643,loan,2024-10-29,345595
4975,3026,3564712120,savings,2024-09-17,203082.02
4976,3027,6713065771,loan,2026-07-04,289041.63
4977,3028,1401783033,current,2025-06-30,195890.62
4978,3028,4467790681,savings,2025-07-21,449910.41
4979,3029,8409282082,current,2024-11-04,202173.99
4980,3029,5835896157,loan,2024-09-24,356534.85
4981,3030,3847848279,savings,2026-04-12,55501.71
4982,3031,2165478643,current,2026-05-02,54065.62
4983,3031,8643647662,savings,2026-05-31,114452.15
4984,3032,4552798849,current,2025-07-24,285879.4
4985,3032,2394643126,loan,2025-10-04,308307.93
4986,3033,9140648753,savings,2023-12-06,378608.46
4987,3033,9864934448,savings,2024-01-03,442906.47
4988,3034,3124751094,loan,2024-10-26,269957.94
4989,3034,6067033547,loan,2024-10-29,461216.1
4990,3035,1364749773,loan,2024-06-22,161350.52
4991,3036,5097699289,loan,2025-04-24,287265.87
4992,3036,1211887930,loan,2025-04-27,141299.93
4993,3037,3325367003,savings,2025-01-07,260466.89
4994,3037,5939262109,loan,2025-04-01,472607.24
4995,3038,3421025328,loan,2025-11-02,401848.49
4996,3038,9579261435,current,2025-11-10,159782.01
4997,3039,7498225685,savings,2024-04-01,391608.35
4998,3040,5963053002,current,2025-01-15,197492.2
4999,3040,1169987177,savings,2025-01-31,448249.43
5000,3041,5364431272,loan,2024-11-17,443363.35
5001,3041,1977742745,loan,2024-11-27,389140.94
5002,3042,7280830142,current,2024-03-07,90837
5003,3042,6062253877,savings,2024-04-21,150442.13
5004,3043,3714108365,savings,2025-06-06,322288.82
5005,3043,5133781480,loan,2025-05-10,209278.76
5006,3044,1033706312,loan,2026-08-11,369870.57
5007,3045,3850312906,savings,2026-03-23,128718.76
5008,3045,1632628588,current,2026-03-31,422476.81
5009,3046,3217185846,savings,2025-08-08,488190.3
5010,3047,4075949509,loan,2026-02-18,31602.34
5011,3048,9348930528,savings,2024-07-28,189207.3
5012,3049,4362766570,savings,2024-12-06,489733.01
5013,3050,4362558502,savings,2026-05-25,386178.84
5014,3050,9890383530,loan,2026-05-02,355028
5015,3051,5641960067,savings,2023-11-18,261219.33
5016,3051,8460312838,savings,2023-11-19,366141.62
5017,3052,6590820524,loan,2024-06-02,186587.25
5018,3052,1819327784,loan,2024-04-13,391693.51
5019,3053,8934668004,loan,2026-03-17,224685.33
5020,3053,2880614086,savings,2026-02-26,335668.61
5021,3054,7181651386,loan,2024-06-07,479380.54
5022,3055,7213316735,current,2023-12-24,172705.45
5023,3055,1605252863,loan,2024-02-07,486921.97
5024,3056,7165846398,current,2024-05-25,110463.89
5025,3056,7234017485,loan,2024-04-21,231357.4
5026,3057,3171499673,loan,2023-11-18,388333.55
5027,3058,5994165654,current,2024-04-06,438030.94
5028,3058,3485112383,savings,2024-06-05,46568.83
5029,3059,9180519190,current,2024-10-20,479514.54
5030,3059,8186374923,current,2024-08-17,203009.42
5031,3060,2279323334,current,2026-03-28,354736.02
5032,3060,7426200490,loan,2026-03-11,110738.49
5033,3061,1050664660,current,2026-01-12,56141.64
5034,3061,2840017520,loan,2026-01-28,336763.89
5035,3062,1601006379,savings,2026-05-19,112391.08
5036,3062,1236880823,current,2026-04-01,137241.72
5037,3063,2597328698,current,2024-11-09,93786.43
5038,3063,8487866381,loan,2024-11-02,269855.73
5039,3064,1885066621,savings,2025-02-19,459826.81
5040,3064,8239291378,savings,2025-04-26,431798.26
5041,3065,8123049066,loan,2024-04-04,481900.22
5042,3065,6671302244,current,2024-03-13,29032.58
5043,3066,2183521282,savings,2025-03-28,6474.74
5044,3066,5372572499,savings,2025-05-18,394187.15
5045,3067,7520613809,current,2023-11-20,186194.83
5046,3068,8393853729,current,2023-11-16,454777.4
5047,3068,6459255389,savings,2023-12-26,398732.41
5048,3069,4903366457,current,2024-09-18,411212.08
5049,3070,7949493075,savings,2025-02-01,26969.95
5050,3070,1054933792,loan,2025-01-30,13140.66
5051,3071,1620153179,savings,2026-07-06,442641.26
5052,3071,6737089026,current,2026-08-06,181108.2
5053,3072,2773633187,loan,2023-10-28,367587.96
5054,3073,1170567649,savings,2025-09-30,383597.47
5055,3073,6665797861,savings,2025-09-12,40904.37
5056,3074,3623744219,loan,2024-10-12,135638.37
5057,3074,5764022852,loan,2024-11-19,206334.25
5058,3075,5558669638,savings,2024-08-07,210727.44
5059,3075,5552048041,loan,2024-06-07,205405.82
5060,3076,7272770213,current,2025-11-29,462195.95
5061,3077,7608785081,current,2025-10-15,149028.44
5062,3077,8273772271,current,2025-12-28,281967.66
5063,3078,2146844411,savings,2025-07-13,472770.46
5064,3078,4407355240,savings,2025-07-17,204979.95
5065,3079,3525251926,current,2024-07-16,97996.33
5066,3079,2484719302,savings,2024-05-24,257639.05
5067,3080,7236746065,loan,2024-12-08,100524.45
5068,3080,1468137326,current,2024-11-20,435242.13
5069,3081,7302238286,current,2024-11-20,67351.71
5070,3081,7572728722,current,2024-11-08,324341.25
5071,3082,7616459298,loan,2025-09-24,98282.9
5072,3082,2439242128,current,2025-10-02,106977.44
5073,3083,1933909377,current,2023-10-20,60630.92
5074,3083,2195486478,savings,2023-09-22,137897.84
5075,3084,1799448915,savings,2024-01-24,251941.6
5076,3084,2288723609,current,2024-01-10,249779.43
5077,3085,2775023782,loan,2026-02-24,7520.69
5078,3086,9122982601,current,2026-02-11,375453.5
5079,3087,9520100657,savings,2025-12-19,94783.71
5080,3087,9636460034,savings,2026-01-26,453492.52
5081,3088,1530127097,savings,2024-01-30,412887.84
5082,3089,4890497319,current,2023-09-25,18885.97
5083,3089,2914862411,current,2023-08-18,340061.99
5084,3090,1320992043,savings,2025-03-25,361625.59
5085,3090,6691990504,loan,2025-01-26,419997.61
5086,3091,6106608975,loan,2025-11-02,177412.47
5087,3091,3328311693,loan,2025-09-13,464936.44
5088,3092,8315536717,loan,2025-04-27,378893.88
5089,3093,3873142750,savings,2025-08-12,305807.77
5090,3093,5038927522,current,2025-09-17,193543.98
5091,3094,7733584447,loan,2025-10-12,11415.44
5092,3094,9943524599,loan,2025-12-02,33433.24
5093,3095,7469582153,savings,2026-03-30,92372.21
5094,3095,1994254313,current,2026-03-08,84457.01
5095,3096,1786813793,loan,2025-07-05,457467.54
5096,3096,7220705699,current,2025-05-28,125257.56
5097,3097,4350299176,loan,2026-04-15,258633.51
5098,3097,7818840868,current,2026-05-17,427616.6
5099,3098,2191753879,loan,2025-04-05,110169.16
5100,3098,2954396520,savings,2025-02-24,137770.25
5101,3099,8309054067,current,2023-11-18,231331.73
5102,3100,4234403487,savings,2024-03-31,232774.77
5103,3100,3156654333,loan,2024-04-11,199496.59
5104,3101,6864381530,current,2026-02-25,274620.1
5105,3101,2629152086,loan,2026-04-15,126026.27
5106,3102,4063446639,savings,2025-10-24,59465.26
5107,3102,7885051564,savings,2025-09-09,28951.61
5108,3103,5968867467,current,2024-07-26,239236.5
5109,3103,4109019742,loan,2024-06-19,190502.26
5110,3104,2874149615,current,2025-09-25,485787.78
5111,3104,9046780888,savings,2025-07-03,348569.39
5112,3105,2423469783,current,2025-06-27,401767.58
5113,3106,7498163793,savings,2025-03-21,190733.41
5114,3107,3374553964,savings,2026-03-07,351947.99
5115,3107,3364258897,loan,2026-04-14,146934.66
5116,3108,5120910299,savings,2025-04-07,378397.4
5117,3108,3981019697,loan,2025-02-14,349201.02
5118,3109,6858801047,savings,2026-01-09,72023.58
5119,3109,3703977079,loan,2026-02-22,263884.15
5120,3110,9041560504,loan,2023-10-29,65236.08
5121,3111,5498676526,loan,2024-11-04,268135.77
5122,3111,2590996984,loan,2024-11-03,139800.05
5123,3112,4310534028,loan,2025-10-23,177347.76
5124,3113,2171868224,current,2026-03-19,20513.26
5125,3114,8400284348,savings,2024-08-15,485727.91
5126,3114,6343010904,current,2024-08-19,116389.56
5127,3115,3833361622,current,2024-08-02,68176.49
5128,3115,5517792519,loan,2024-05-30,72876.64
5129,3116,7926617489,savings,2026-02-26,477526.28
5130,3117,3806640196,current,2025-01-24,401055.17
5131,3117,6067941824,loan,2025-01-03,87557.9
5132,3118,9508413616,current,2023-08-01,408684.15
5133,3118,3369815689,current,2023-08-16,307886.11
5134,3119,6963542447,current,2024-05-14,346030.57
5135,3120,7072009907,current,2024-01-22,183474.59
5136,3120,5939167790,current,2024-01-31,309019.76
5137,3121,1370102463,loan,2025-01-16,104292.64
5138,3121,4475182289,savings,2025-01-24,249068.53
5139,3122,6911555528,current,2024-02-02,261445.33
5140,3122,2889101998,savings,2023-12-27,94691.03
5141,3123,5902617566,savings,2025-11-20,263752.23
5142,3124,9538384620,current,2025-11-12,346088.67
5143,3125,1005436663,savings,2026-06-01,64575.2
5144,3125,1097153950,loan,2026-06-24,363465.23
5145,3126,7186560407,loan,2024-07-17,486478.21
5146,3126,9349744908,savings,2024-08-28,383184.61
5147,3127,6941426381,loan,2025-03-24,166097.75
5148,3127,3653053520,savings,2025-04-04,460222.59
5149,3128,5277138425,loan,2025-11-05,444087.01
5150,3128,8896973276,current,2025-10-20,310304.48
5151,3129,9353767442,loan,2024-06-12,3414.39
5152,3130,8877452796,loan,2024-12-29,299818.03
5153,3130,5828180246,savings,2024-12-05,446685.6
5154,3131,6152043802,savings,2025-02-24,301909.88
5155,3131,8759757552,savings,2025-02-28,412421.2
5156,3132,3345091769,loan,2026-04-01,361151.63
5157,3132,4782370437,savings,2026-05-09,498719.41
5158,3133,1879566991,loan,2024-06-10,369398.9
5159,3133,1073183844,current,2024-05-03,37934.46
5160,3134,3501552879,savings,2026-05-19,214418.42
5161,3135,5985144375,current,2024-10-08,193095.58
5162,3135,9313996579,loan,2024-12-09,56454.03
5163,3136,7007791346,loan,2026-03-02,170838.72
5164,3136,4216868213,current,2026-04-19,383104.9
5165,3137,9718248152,current,2026-04-27,471660.01
5166,3138,1924146292,current,2024-02-17,79193.18
5167,3138,9765119560,savings,2024-02-04,42383.17
5168,3139,8845601648,loan,2026-07-02,385533.3
5169,3140,7772909002,savings,2024-07-01,159268.01
5170,3141,2274543495,savings,2025-09-04,255005.44
5171,3142,5844365678,current,2026-06-03,466368.5
5172,3142,4481744877,loan,2026-06-25,447695.69
5173,3143,6616243243,loan,2026-03-26,214442.58
5174,3143,4618866904,current,2026-03-14,220661.25
5175,3144,3224836072,loan,2026-01-21,448028.95
5176,3144,5384504710,savings,2026-02-14,283945.46
5177,3145,5950369602,current,2023-12-02,257105.31
5178,3146,7047484858,loan,2025-12-02,276355.38
5179,3146,6061908681,current,2025-09-27,195416.63
5180,3147,2720648266,loan,2025-05-06,149217.29
5181,3147,5444691387,loan,2025-06-18,221004.38
5182,3148,4672935984,current,2023-10-16,145463.29
5183,3148,6851489201,savings,2023-08-11,99346.91
5184,3149,1829113250,loan,2025-04-25,33406.85
5185,3149,5508160597,loan,2025-04-16,464187.29
5186,3150,5883075348,current,2024-10-26,162066.62
5187,3150,4578380617,current,2024-11-26,449314.94
5188,3151,2870274988,loan,2025-12-05,146892.92
5189,3152,5618012909,savings,2025-11-22,410212.22
5190,3152,7638586919,current,2025-12-03,94601.19
5191,3153,2019068227,savings,2025-07-10,228647.84
5192,3154,6026677638,loan,2025-05-24,385261.98
5193,3155,4203920830,savings,2025-10-29,351164.98
5194,3155,5282584445,savings,2025-11-24,82087.21
5195,3156,7906281259,loan,2024-11-06,491440.6
5196,3157,6859795298,savings,2025-12-03,159075.14
5197,3158,8364597918,savings,2026-06-11,279235.34
5198,3158,7176794817,loan,2026-07-17,233159.92
5199,3159,3141232686,savings,2024-02-22,15486.54
5200,3160,7880286100,savings,2025-05-09,181203
5201,3160,1081268996,loan,2025-05-18,81615.18
5202,3161,5432612803,savings,2025-08-22,151089.32
5203,3161,6114168486,current,2025-08-25,317887.1
5204,3162,7479597029,loan,2024-09-12,287802.38
5205,3162,8422237716,savings,2024-10-11,11574
5206,3163,3432766482,savings,2025-09-14,410792.03
5207,3164,1479798378,loan,2026-08-18,230085.39
5208,3165,9692398166,loan,2024-03-21,431338.3
5209,3165,8875770175,loan,2024-03-21,249446.87
5210,3166,4237756328,current,2025-12-20,346631.37
5211,3166,1426254730,loan,2026-01-24,463430.61
5212,3167,7302489772,current,2024-09-25,436306.43
5213,3168,7343133780,savings,2025-12-15,73000.98
5214,3168,5586084144,savings,2026-02-25,81861.83
5215,3169,4991835289,loan,2024-10-13,23949.31
5216,3169,4440738709,current,2024-11-08,443955.34
5217,3170,3873864313,loan,2024-09-26,8729.44
5218,3170,7040031674,current,2024-09-06,406364.3
5219,3171,9700156962,current,2026-03-21,432597.01
5220,3172,3701261740,loan,2025-06-08,359834.37
5221,3172,1989548694,loan,2025-07-14,224005.8
5222,3173,5709723280,savings,2024-09-05,58600.24
5223,3173,3350614230,savings,2024-10-21,356536.16
5224,3174,3720953689,loan,2025-11-21,161013.72
5225,3175,4188868361,loan,2025-12-31,456747.76
5226,3176,5342854763,current,2024-05-23,488411.73
5227,3176,1112641301,savings,2024-06-03,99956.31
5228,3177,3021274343,savings,2025-05-03,407231.06
5229,3177,7341619059,loan,2025-04-01,471478.84
5230,3178,3257819647,savings,2026-06-18,2269.15
5231,3178,8296397435,loan,2026-06-05,181072.68
5232,3179,3351829495,current,2025-12-21,126918.35
5233,3179,3877072329,loan,2026-02-02,15024.37
5234,3180,4408436516,savings,2025-04-04,218495.78
5235,3180,8081535065,loan,2025-02-07,426222.58
5236,3181,7979307945,current,2024-12-01,8844.83
5237,3181,9930800367,savings,2024-11-14,464543.63
5238,3182,1593828018,current,2024-11-25,320383.03
5239,3183,5975544837,current,2024-09-07,341821.32
5240,3183,9314822108,savings,2024-09-30,9312.25
5241,3184,8108580460,loan,2024-03-21,237388.12
5242,3184,4327356816,current,2024-02-07,431781
5243,3185,1730789358,current,2026-03-31,438300.37
5244,3185,3552820178,loan,2026-02-07,109969.22
5245,3186,7276156085,loan,2025-01-13,343649.49
5246,3186,2501757597,savings,2025-02-17,61860.63
5247,3187,6357211655,savings,2024-10-31,133732.55
5248,3188,2757386175,savings,2023-10-26,491028.07
5249,3188,4681507666,current,2023-12-17,413974.2
5250,3189,1220706541,current,2024-08-24,417426.7
5251,3189,2956194271,current,2024-09-23,133435.45
5252,3190,2050140038,current,2026-05-05,431850.37
5253,3190,8934207896,savings,2026-03-29,412654.1
5254,3191,4173641636,current,2026-01-11,74511.87
5255,3191,6438836583,current,2025-11-28,365005.62
5256,3192,3502771222,loan,2025-02-14,415919.08
5257,3192,2521671050,current,2025-02-13,405778.25
5258,3193,1471723515,savings,2025-02-15,404590.56
5259,3193,2944498040,loan,2025-01-05,27641.86
5260,3194,2768478021,current,2024-08-19,436852.21
5261,3194,2235520847,loan,2024-10-13,298034.46
5262,3195,8261286900,loan,2023-09-30,8911.01
5263,3196,5237558915,savings,2023-10-21,5043.25
5264,3196,8870157772,current,2023-12-08,14887.68
5265,3197,1373857134,savings,2024-03-09,36789.03
5266,3197,3901595611,loan,2024-02-04,146940.53
5267,3198,1543835090,loan,2026-07-15,261815.6
5268,3198,3234180025,current,2026-05-22,459089.64
5269,3199,6901306619,loan,2026-07-18,214121.49
5270,3200,6578982442,loan,2023-11-09,472505.07
5271,3200,9841619465,current,2023-10-15,214970.83
5272,3201,8081136891,savings,2024-03-19,239903.24
5273,3201,1952332371,loan,2024-04-29,227655.18
5274,3202,7643343058,current,2026-01-17,441273.08
5275,3202,8184836355,current,2025-11-15,412030.17
5276,3203,9488747301,loan,2025-12-10,317629.69
5277,3203,2901784440,current,2026-02-01,451666.48
5278,3204,2021298218,savings,2024-09-25,406229.37
5279,3204,5312938349,loan,2024-10-02,77352.43
5280,3205,5634380773,current,2024-07-23,28655.93
5281,3205,4369043654,current,2024-06-15,321764.58
5282,3206,7281152338,savings,2026-03-04,227210.97
5283,3207,9164727932,loan,2025-06-13,396298.56
5284,3207,5425386091,current,2025-06-28,480666.29
5285,3208,6352823487,current,2026-05-12,123263.69
5286,3208,2100283554,loan,2026-05-03,146110.94
5287,3209,2308525319,savings,2026-01-22,475629.7
5288,3209,6609939205,savings,2026-01-17,419299.18
5289,3210,5460238470,loan,2025-07-15,473314.49
5290,3211,1222984268,savings,2025-04-17,362195.88
5291,3211,2280212401,loan,2025-02-25,112399.62
5292,3212,6932991125,current,2024-11-27,297431.57
5293,3213,8483903335,current,2025-03-06,485362.33
5294,3214,7994781567,loan,2023-10-16,2062.15
5295,3214,7400543700,current,2023-10-24,253273.27
5296,3215,4153664677,loan,2024-08-01,388046.53
5297,3215,3089404076,loan,2024-08-02,386292.39
5298,3216,2767100069,loan,2025-12-29,206745.01
5299,3216,5972523247,current,2026-01-31,434544.79
5300,3217,9111506281,savings,2025-06-02,331664.2
5301,3217,6984706979,savings,2025-04-02,15059.42
5302,3218,4955164301,current,2026-03-11,9778.43
5303,3219,9834178636,loan,2024-07-04,199183.99
5304,3220,9180246640,loan,2025-01-29,156529.15
5305,3220,6501563534,current,2025-02-27,49652.5
5306,3221,3532587405,savings,2024-03-01,162170.93
5307,3221,9153717332,current,2024-03-17,178199.81
5308,3222,2192835764,current,2026-03-21,401785.37
5309,3223,3851965587,savings,2026-03-14,469805.11
5310,3223,3692179129,current,2026-03-17,155312.82
5311,3224,6774538709,savings,2026-03-19,153402.79
5312,3224,3697101498,savings,2026-03-09,108073.19
5313,3225,3436145284,savings,2024-02-25,173709.44
5314,3225,7822612636,savings,2024-02-08,346718.53
5315,3226,8439854203,savings,2025-09-20,450879.63
5316,3226,3380441980,loan,2025-11-19,489033.9
5317,3227,3691694521,savings,2023-10-05,136902.68
5318,3227,2964904372,current,2023-08-22,480105.95
5319,3228,8061515153,loan,2023-12-20,365135.71
5320,3228,2391705407,current,2023-12-08,86786.05
5321,3229,4322863426,savings,2024-11-26,361397.17
5322,3229,6374415928,current,2024-11-19,281589.25
5323,3230,1347844767,loan,2024-04-09,3541.75
5324,3231,7408769379,loan,2024-07-01,10458.76
5325,3231,1884476823,savings,2024-08-15,229129.65
5326,3232,6631356797,savings,2024-08-28,139530.57
5327,3232,6527280044,savings,2024-07-18,45410
5328,3233,6212638160,savings,2025-06-25,318173.19
5329,3233,6562779416,current,2025-07-15,265019.68
5330,3234,4634576081,current,2023-08-30,298809.08
5331,3235,8755125191,loan,2023-11-29,453012.09
5332,3235,3200538389,savings,2023-11-18,234012.85
5333,3236,3436963894,current,2024-12-09,494469.35
5334,3237,2606567980,loan,2024-06-04,387831.55
5335,3237,1028211924,current,2024-04-25,481696.25
5336,3238,3222659164,savings,2026-02-14,217918.4
5337,3238,3024322261,savings,2025-11-21,429911.38
5338,3239,5162770550,savings,2026-03-11,206895.17
5339,3239,6161411750,loan,2026-03-10,77781.35
5340,3240,7129400123,loan,2026-07-18,484336.52
5341,3240,2431105178,loan,2026-07-28,330313.29
5342,3241,8971371325,current,2025-04-04,117029.83
5343,3241,7079128770,savings,2025-03-27,327513.56
5344,3242,2137400881,loan,2024-01-15,463374.46
5345,3243,1594989107,current,2026-01-10,204339.96
5346,3243,5036720508,savings,2025-12-24,391298.62
5347,3244,1013033042,current,2023-10-17,404187.25
5348,3245,4166704574,savings,2024-04-19,85524.59
5349,3245,2003147822,loan,2024-05-26,425744.32
5350,3246,5316716864,loan,2024-12-02,183948.78
